,Title,Product Link,Image Link,Price
0,New Slim 19.5V 9.23A 180W Laptop Charger for Asus ROG G750JM G751JM G750JS G75 G75VW G75VX GL502VT G750JW G750JM G750JX G751JL G751JM G752VL ADP-180MB F FA180PM111 G-Series Gaming Laptop,www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_electronics_sr_pg1_1?ie=UTF8&adId=A04670532DOK8N8QRKIN4&url=%2FLaptop-Charger-GL502VT-ADP-180MB-FA180PM111%2Fdp%2FB08HDNNCGV%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-1-spons%26psc%3D1&qualifier=1608133294&id=1411654245603057&widgetName=sp_atf,https://m.media-amazon.com/images/I/61yrg1jWgzL._AC_UY218_.jpg,CDN$ 67.77
1,180W 150W 120W AC Adapter for Asus ROG-Gaming Laptop Charger: UL Listed Extra Long Power Cord G75 G75VW G74SX G750JW G750JM GL502VS FX504 G751JM FX502VM G46VW G55VW G750JX G501JW GL502VM Zenbook UX550,www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_electronics_sr_pg1_1?ie=UTF8&adId=A0592084E07GXCJITRMK&url=%2FAdapter-GL502VM-ADP-180HB-FA180PM111-0A001-00260600%2Fdp%2FB00GMOI2C6%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-2-spons%26psc%3D1%26smid%3DA8ULOE3TR492Q&qualifier=1608133294&id=1411654245603057&widgetName=sp_atf,https://m.media-amazon.com/images/I/71H5eBTMybL._AC_UY218_.jpg,CDN$ 69.99
2,"ASUS ROG Strix G15 (2020) Gaming Laptop, 15.6” 240Hz FHD IPS Type Display, NVIDIA GeForce RTX 2070, Intel Core i7-10750H, 16GB DDR4, 1TB PCIe NVMe SSD, RGB Keyboard, Windows 10, Black, G512LW-ES76",www.amazon.ca/G512LW-i7-10750H-GeForce-Windows-G512LW-ES76/dp/B0863Y4QGV/ref=sr_1_3?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-3,https://m.media-amazon.com/images/I/81aaaWX8UcL._AC_UY218_.jpg,CDN$ 2024.66
3,"Asus ROG Strix G15 (2020) Gaming Laptop, 15.6” 144Hz FHD, GeForce GTX 1650 Ti, Intel Core i7-10750H, 16GB DDR4, 1TB SSD, Windows 10 Home -G512LI-DS71-CA",www.amazon.ca/Asus-GeForce-i7-10750H-Windows-G512LI-DS71-CA/dp/B086X5HK61/ref=sr_1_4?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-4,https://m.media-amazon.com/images/I/81SkILM6fmL._AC_UY218_.jpg,CDN$ 1599.00
4,"ASUS - ROG Zephyrus G14 14"" Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 2060 - 1TB SSD - Moonlight White",www.amazon.ca/ASUS-Zephyrus-Gaming-GeForce-Moonlight/dp/B088PDB63Z/ref=sr_1_5?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-5,https://m.media-amazon.com/images/I/71zNU5UBINL._AC_UY218_.jpg,CDN$ 2198.76
5,"ASUS ROG Gaming Phone 3-6.59” 2340x1080 Display - Qualcomm Snapdragon 865, 64MP/13MP/5MP Triple Camera + 24MP Front Camera – 12GB RAM - 512GB -5G Unlocked Dual SIM Cell Phone - ZS661KS-12G512G",www.amazon.ca/Gaming-3-6-59-2340x1080-Display-Qualcomm-Snapdragon-865/dp/B08KH3J78C/ref=sr_1_6?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-6,https://m.media-amazon.com/images/I/812-Lob-xlL._AC_UY218_.jpg,CDN$ 1349.99
6,"Asus ROG Strix X570-E Gaming ATX Motherboard with PCIe 4.0, Aura Sync RGB Lighting, 2.5 Gbps and Intel Gigabit LAN, WIFI 6 (802.11Ax), Dual M.2 with Heatsinks, SATA 6GB/S and USB 3.2 Gen 2",www.amazon.ca/ROG-Motherboard-Lighting-802-11Ax-Heatsinks/dp/B07SW8DQVL/ref=sr_1_7?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-7,https://m.media-amazon.com/images/I/61LJV4NBHvL._AC_UY218_.jpg,CDN$ 391.28
7,"ASUS ROG Strix Z490-E Gaming Z490 (WiFi 6) LGA 1200 (Intel® 10th Gen) ATX Gaming Motherboard (14+2 power stages, DDR4 4600, Intel® 2.5 Gb Ethernet, Bluetooth v5.1, dual M.2 and AURA Sync)",www.amazon.ca/ROG-Strix-Gaming-Motherboard-Bluetooth/dp/B086QSH67R/ref=sr_1_8?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-8,https://m.media-amazon.com/images/I/91b4nAycxqL._AC_UY218_.jpg,CDN$ 399.99
8,"ASUS ROG Maximus XII Hero Z490 (WiFi 6) LGA 1200 (Intel® 10th Gen) ATX Gaming Motherboard (14+2 power stages, DDR4 4800+, 5Gbps LAN, Intel® LAN, Bluetooth v5.1, Triple M.2, Aura Sync)",www.amazon.ca/ROG-Maximus-XII-Motherboard-Bluetooth/dp/B086QT2Y86/ref=sr_1_9?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-9,https://m.media-amazon.com/images/I/81EFM7JVPKL._AC_UY218_.jpg,CDN$ 495.98
9,"ASUS ROG Strix XG43VQ 43? Super Ultra-Wide Curved HDR Gaming Monitor 120Hz (3840 x 1200) 1ms FreeSync 2 HDR DisplayHDR 400 90% DCI-P3,Black",www.amazon.ca/XG43VQ-Ultra-Wide-Monitor-FreeSync-DisplayHDR/dp/B082XZKQN6/ref=sr_1_10?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-10,https://m.media-amazon.com/images/I/81xhJYiF3LL._AC_UY218_.jpg,CDN$ 999.99
10,ASUS ROG Strix XG32VQR 31.5” Curved Gaming Monitor 144Hz 1440P FreeSync 2 HDR Eye Care with DP HDMI,www.amazon.ca/XG32VQR-Curved-Gaming-Monitor-FreeSync/dp/B07SJ8YQQM/ref=sr_1_11?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-11,https://m.media-amazon.com/images/I/81MwdMHCboL._AC_UY218_.jpg,N/A
11,"ASUS ROG Maximus XII Formula Z490 (WiFi 6) LGA 1200 (Intel 10th Gen) ATX Gaming Motherboard (16 Power Stages, EK CrossChill III, 10 Gbps & Intel 2.5Gb LAN, Triple M.2, 2” Livedash OLED, Aura Sync)",www.amazon.ca/ROG-XII-Motherboard-CrossChill-Livedash/dp/B087LHPYT6/ref=sr_1_12?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-12,https://m.media-amazon.com/images/I/81UVCaiPIvL._AC_UY218_.jpg,CDN$ 644.13
12,"ROG Strix G15 (2020) Gaming Laptop, 15.6” 144Hz FHD, GeForce RTX 2070, Intel Core i7-10750H, 16GB DDR4, 512GB PCIE SSD, Windows 10 Home - G512LW-WS74",www.amazon.ca/Gaming-Laptop-GeForce-i7-10750H-Windows/dp/B086X5WN13/ref=sr_1_13?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-13,https://m.media-amazon.com/images/I/81YjeKXmlWL._AC_UY218_.jpg,CDN$ 1818.47
13,"ASUS ROG Strix B550-E Gaming AMD AM4 (3rd Gen Ryzen™) ATX gaming motherboard (PCIe 4.0, NVIDIA SLI, WiFi 6, 2.5Gb LAN, 14+2 power stages, front USB 3.2 Type-C, Addressable Gen 2 RGB and AURA Sync)",www.amazon.ca/ROG-Gaming-RyzenTM-motherboard-Addressable/dp/B088W4933P/ref=sr_1_14?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-14,https://m.media-amazon.com/images/I/81Dn81WtyvL._AC_UY218_.jpg,CDN$ 357.76
14,"Redragon Mechanical Gaming Keyboard, RGB Led Rainbow Backlit, Wired Keyboard with Red Switches for Windows Gaming PC (87 Keys, Black)",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A055405432VNLICZFLCJD&url=%2FRedragon-KUMARA-Backlit-Mechanical-Keyboard%2Fdp%2FB016MAK38U%2Fref%3Dsr_1_15_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-15-spons%26psc%3D1&qualifier=1608133294&id=1411654245603057&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71cngLX2xuL._AC_UY218_.jpg,CDN$ 48.99
15,"VicTsing RGB Gaming Mouse Pad, Soft Oversized (31.5×15.75×0.2 in) Large Extended Led Mousepad with Durable Stitched Edges, Non-Slip Rubber Base, Waterproof Mouse Mat for Gamer/Esports Pros/Office-RGB",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A047229633AKJVM3EKX17&url=%2FVicTsing-Oversized-31-5%25C3%259715-75%25C3%25970-2-Waterproof-Office-RGB%2Fdp%2FB07SY8FMRZ%2Fref%3Dsr_1_16_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-16-spons%26psc%3D1&qualifier=1608133294&id=1411654245603057&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51CYCZMuvcL._AC_UY218_.jpg,CDN$ 29.99
16,"Acer Nitro, 15.6"" FHD IPS, Ci5 9300H, GTX 1650, 8GB RAM, 256GB SSD, Windows 10, Black, AN515-54-5812",www.amazon.ca/Acer-Nitro-9300H-Windows-AN515-54-5812/dp/B086KJBKDW/ref=sr_1_17?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-17,https://m.media-amazon.com/images/I/71s1LRpaprL._AC_UY218_.jpg,CDN$ 849.00
17,"ASUS ROG STRIX Arion Aluminum Alloy M.2 NVMe SSD External Portable Enclosure Case Adapter, USB 3.2 Gen 2 Type-C (10 Gbps), USB-C to C and USB-C to A Cables, Fits PCIe 2280/2260/2242/2230 M Key/B+M Key",www.amazon.ca/ROG-Arion-Aluminum-External-Enclosure/dp/B07ZKB4SLK/ref=sr_1_18?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-18,https://m.media-amazon.com/images/I/71Uy3s1o6XL._AC_UY218_.jpg,CDN$ 80.99
18,"Asus ROG Strix Helios GX601 RGB Mid-Tower Computer Case for up to EATX Motherboards with USB 3.1 Front Panel, Smoked Tempered Glass, Brushed Aluminum and Steel Construction, and Four Case Fans",www.amazon.ca/Asus-GX601-Mid-Tower-Motherboards-Construction/dp/B07T28NZZ3/ref=sr_1_19?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-19,https://m.media-amazon.com/images/I/81dQ4Pj-YYL._AC_UY218_.jpg,CDN$ 399.99
19,"ASUS ROG Strix Scope TKL Electro Punk Mechanical Gaming Keyboard | Cherry MX Red Switches | 2X Wider Ctrl Key for Greater FPS Precision | Gaming Keyboard for PC | Aura Sync RGB Lighting, Quick-Toggle",www.amazon.ca/TKL-Mechanical-Keyboard-Precision-Quick-Toggle/dp/B08BTY4C62/ref=sr_1_20?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-20,https://m.media-amazon.com/images/I/81f3w3TrFjL._AC_UY218_.jpg,CDN$ 159.99
20,"ROG Zephyrus G14 (2020) Ultra Slim Gaming Laptop, 14” 120Hz FHD, GeForce GTX 1660Ti with Max Q Design, AMD Ryzen 7 4800HS, 16GB DDR4, 512GB PCIe SSD, Wi-Fi 6, Windows 10, GA401IU-BS76",www.amazon.ca/Zephyrus-Gaming-GeForce-Windows-GA401IU-BS76/dp/B0876V4ZGK/ref=sr_1_21?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-21,https://m.media-amazon.com/images/I/81y3nLZaOkL._AC_UY218_.jpg,CDN$ 1699.00
21,ASUS ROG Ryujin 360 RGB AIO Liquid CPU Cooler 360mm Radiator (Three 120mm 4-pin Noctua iPPC PWM Fans) with LIVEDASH OLED Panel and FanXpert Controls,www.amazon.ca/ROG-360-Radiator-LIVEDASH-FanXpert/dp/B07JHX169J/ref=sr_1_22?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-22,https://m.media-amazon.com/images/I/71vOixsAHyL._AC_UY218_.jpg,CDN$ 404.57
22,"Asus ROG Rapture GT-AX11000 AX11000 Tri-Band 10 Gigabit WiFi Router, Aiprotection Lifetime Security by Trend Micro, Aimesh Compatible for Mesh WIFI System, Next-Gen Wifi 6, Wireless 802.11Ax, 8 X Giga",www.amazon.ca/ASUS-GT-AX11000-Tri-Band-Gaming-Router/dp/B07MRD1LDZ/ref=sr_1_23?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-23,https://m.media-amazon.com/images/I/71zLTz2duHL._AC_UY218_.jpg,CDN$ 529.99
23,ASUS ROG Balteus RGB Gaming Mouse Pad - USB Port | Aura Sync RGB Lighting | Hard Micro-Textured Gaming-Optimized Surface & Nonslip Rubber Base,www.amazon.ca/ROG-Balteus-Vertical-Micro-Textured-Pass-Through/dp/B07M65DNKH/ref=sr_1_24?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-24,https://m.media-amazon.com/images/I/91ACunJPTAL._AC_UY218_.jpg,CDN$ 99.99
24,"ASUS ROG Strix B550-F Gaming AMD AM4 (3rd Gen Ryzen™) ATX gaming motherboard (PCIe 4.0, 2.5Gb LAN, BIOS FlashBack, HDMI 2.1, Addressable Gen 2 RGB header and AURA Sync)",www.amazon.ca/ROG-B550-F-motherboard-FlashBack-Addressable/dp/B088W7RKVZ/ref=sr_1_25?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-25,https://m.media-amazon.com/images/I/818fDro1x9L._AC_UY218_.jpg,CDN$ 255.08
25,"ASUS ROG Swift PG43UQ 43” 4K HDR DSC Gaming Monitor, (3840 x 2160), 144Hz, G-SYNC Compatible, 1ms, Eye Care, DisplayHDR 1000, DisplayPort HDMI USB, Aura Sync",www.amazon.ca/PG43UQ-Monitor-Compatible-DisplayHDR-DisplayPort/dp/B084F3T553/ref=sr_1_26?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-26,https://m.media-amazon.com/images/I/81apXlwHNgL._AC_UY218_.jpg,CDN$ 1999.00
26,"ASUS ROG Delta USB-C Gaming Headset for PC, Mac, Playstation 4, Teamspeak, and Discord with Hi-Res ESS Quad-DAC, Digital Microphone, and Aura Sync RGB Lighting",www.amazon.ca/ROG-Playstation-Teamspeak-Quad-DAC-Microphone/dp/B07KK31T7T/ref=sr_1_27?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-27,https://m.media-amazon.com/images/I/61g1f5ihrBL._AC_UY218_.jpg,CDN$ 217.61
27,"ASUS ROG Strix B550-F Gaming (WiFi 6) AMD AM4 (3rd Gen Ryzen™) ATX gaming motherboard ( PCIe® 4.0, 2.5Gb LAN, BIOS FlashBack, HDMI 2.1, Addressable Gen 2 RGB header and AURA Sync)",www.amazon.ca/ROG-B550-F-motherboard-FlashBack-Addressable/dp/B088VSTS9H/ref=sr_1_28?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-28,https://m.media-amazon.com/images/I/81x069mwcbL._AC_UY218_.jpg,CDN$ 266.25
28,JHZL 150W 20V 7.5A Original AC Adapter for ASUS ROG G531GT-BI7N6 ADP-150CH B ADP-150CH BB A18-150P1A 0A001-00081500 Power Cord,www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg1_1?ie=UTF8&adId=A08148503E3HAEW14NX7E&url=%2FJHZL-G531GT-BI7N6-ADP-150CH-A18-150P1A-0A001-00081500%2Fdp%2FB088SZXBTM%2Fref%3Dsr_1_29_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-29-spons%26psc%3D1&qualifier=1608133294&id=1411654245603057&widgetName=sp_btf,https://m.media-amazon.com/images/I/61fYmZRy4xL._AC_UY218_.jpg,CDN$ 72.10
29,"RGB Gaming Mouse Pad Large, [90cm x 40cm ] Oversized 10 Lighting Mode Thick Glowing LED Extended Mousepad ，Non-Slip Rubber Base Computer Keyboard Pad Mat - CA 90x40 RGBsky",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg1_1?ie=UTF8&adId=A05544933716NWSGAGR4J&url=%2FOversized-Lighting-Extended-Mousepad-%25EF%25BC%258CNon-Slip%2Fdp%2FB07SJRZ2B3%2Fref%3Dsr_1_30_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-30-spons%26psc%3D1&qualifier=1608133294&id=1411654245603057&widgetName=sp_btf,https://m.media-amazon.com/images/I/719uOadh-lL._AC_UY218_.jpg,CDN$ 41.99
30,"Redragon Mechanical Gaming Keyboard, RGB Led Rainbow Backlit, Wired Keyboard with Red Switches for Windows Gaming PC (87 Keys, Black)",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A055405432VNLICZFLCJD&url=%2FRedragon-KUMARA-Backlit-Mechanical-Keyboard%2Fdp%2FB016MAK38U%2Fref%3Dsr_1_25_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-25-spons%26psc%3D1&qualifier=1608133297&id=3441965940279078&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71cngLX2xuL._AC_UY218_.jpg,CDN$ 48.99
31,JHZL 150W 20V 7.5A Original AC Adapter for ASUS ROG G531GT-BI7N6 ADP-150CH B ADP-150CH BB A18-150P1A 0A001-00081500 Power Cord,www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A08148503E3HAEW14NX7E&url=%2FJHZL-G531GT-BI7N6-ADP-150CH-A18-150P1A-0A001-00081500%2Fdp%2FB088SZXBTM%2Fref%3Dsr_1_26_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-26-spons%26psc%3D1&qualifier=1608133297&id=3441965940279078&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61fYmZRy4xL._AC_UY218_.jpg,CDN$ 72.10
32,"ASUS ROG Strix LC 360 RGB All-in-one AIO Liquid CPU Cooler 360mm Radiator, Intel 115x/2066 and AMD AM4/TR4 Support, Triple 120mm 4-pin PWM Fans (Addressable RGB Fans)",www.amazon.ca/ROG-Strix-360-RGB-Addressable/dp/B0866Z1LTL/ref=sr_1_27?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-27,https://m.media-amazon.com/images/I/415pE1RlXDL._AC_UY218_.jpg,CDN$ 330.79
33,"Asus ROG Strix Flare (CMSS) RGB Mechanical Gaming Keyboard with (Cherry MX Speed Silver) Switches, Aura Sync RGB Lighting, Customizable Badge, USB Pass-Through and Media Controls",www.amazon.ca/ROG-Strix-Flare-CMSS-Customizable/dp/B07HMTT4SS/ref=sr_1_28?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-28,https://m.media-amazon.com/images/I/91DbiglR1qL._AC_UY218_.jpg,CDN$ 200.29
34,"ASUS ROG Strix Scar 17 Gaming Laptop, 17.3” 300Hz FHD IPS Type, NVIDIA GeForce RTX 2070 Super, Intel Core i7-10875H, 16GB DDR4, 1TB PCIe SSD, Per-Key RGB Keyboard, Wi-Fi 6, Windows 10, G732LWS-DS76",www.amazon.ca/GeForce-i7-10875H-Keyboard-Windows-G732LWS-DS76/dp/B0876LP52P/ref=sr_1_29?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-29,https://m.media-amazon.com/images/I/81oSb5NtenL._AC_UY218_.jpg,CDN$ 2805.85
35,"ASUS ROG Maximus XII Apex (WiFi 6) Z490 LGA 1200 (Intel® 10th Gen) ATX gaming motherboard (16 power stages, DDR4 5000, Intel® 2.5Gb LAN, DIMM.2, USB 3.2 Gen 2 and Aura Sync RGB)",www.amazon.ca/ROG-Maximus-XII-Intel%C2%AE-motherboard/dp/B087YK8P2C/ref=sr_1_30?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-30,https://m.media-amazon.com/images/I/61597G3IXVL._AC_UY218_.jpg,CDN$ 578.38
36,"Asus ROG (GT-AC2900) Dual-Band Wireless Gigabit Wi-Fi Gaming Router - GeForce Now Optimization with Triple-Level Game Acceleration, 4X LAN, 1X USB 3.0, 1X USB 2.0 Compatible with Aimesh",www.amazon.ca/Asus-GT-AC2900-Dual-Band-Wireless-Gigabit/dp/B07VPL5WP3/ref=sr_1_31?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-31,https://m.media-amazon.com/images/I/61ge9-406vL._AC_UY218_.jpg,CDN$ 199.00
37,"ROG Zephyrus G15 (2020) Ultra Slim Gaming Laptop, 15.6” 144Hz FHD, GeForce GTX1660Ti with Max Q Design, AMD Ryzen 7 4800HS, 16GB DDR4, 512GB PCIE SSD, Windows 10 Pro, GA502IU-XS74",www.amazon.ca/Zephyrus-GeForce-GTX1660Ti-Windows-GA502IU-XS74/dp/B0863F2HXR/ref=sr_1_32?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-32,https://m.media-amazon.com/images/I/71ekqoObsKL._AC_UY218_.jpg,CDN$ 1599.00
38,Asus ROG Strix B450-F Gaming Motherboard (ATX) AMD Ryzen 2 AM4 DDR4 DP HDMI M.2 USB 3.1 Gen2 B450,www.amazon.ca/ROG-Strix-B450-F-Gaming-Motherboard/dp/B07FKTZC4M/ref=sr_1_33?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-33,https://m.media-amazon.com/images/I/71Ihkth84gL._AC_UY218_.jpg,CDN$ 181.65
39,"ROG Zephyrus G15 (2020) Ultra Slim Gaming Laptop, 15.6” 144Hz FHD, GeForce GTX 1660 Ti, AMD Ryzen 7 4800HS, 16GB DDR4, 1TB PCIe NVMe SSD, Windows 10, GA502IU-ES76",www.amazon.ca/Zephyrus-Gaming-GeForce-Windows-GA502IU-ES76/dp/B0863S8HJ3/ref=sr_1_34?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-34,https://m.media-amazon.com/images/I/81ef5sbZznL._AC_UY218_.jpg,CDN$ 1546.36
40,"ASUS ROG Strix Z490-G Gaming (WiFi 6) Z490 LGA 1200 (Intel® 10th Gen) SFF Micro ATX Gaming Motherboard (12+2 power stages, Intel® 2.5 Gb Ethernet, Bluetooth v5.1 and AURA Sync)",www.amazon.ca/ROG-Z490-G-Motherboard-Ethernet-Bluetooth/dp/B087YTNRKN/ref=sr_1_35?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-35,https://m.media-amazon.com/images/I/81p-BDK6ijL._AC_UY218_.jpg,CDN$ 304.17
41,"ASUS ROG Strix LC 240 RGB White Edition All-in-one Liquid CPU Cooler with Aura Sync RGB, and Dual ROG 120mm addressable RGB Radiator Fans",www.amazon.ca/ROG-Strix-240-RGB-White/dp/B088PDHH5W/ref=sr_1_36?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-36,https://m.media-amazon.com/images/I/71PI8unI7BL._AC_UY218_.jpg,CDN$ 248.99
42,ASUS ROG STRIX Radeon RX570 O8G Gaming GDDR5 DP HDMI DVI VR Ready AMD Graphics Card (ROG-STRIX-RX570-O8G-GAMING),www.amazon.ca/STRIX-Radeon-Gaming-Graphics-ROG-STRIX-RX570-O8G-GAMING/dp/B081N2V1KJ/ref=sr_1_37?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-37,https://m.media-amazon.com/images/I/71gGj7LzTcL._AC_UY218_.jpg,CDN$ 349.99
43,"ROG Zephyrus S17 Gaming Laptop, 17.3” 300Hz Full HD, GeForce RTX 2080 Super, Intel Core i7-10875H, 32GB DDR4, 1TB SSD (Hyper Drive), Windows 10 Pro - GX701LXS-XS78",www.amazon.ca/Zephyrus-Gaming-GeForce-i7-10875H-Windows/dp/B086X5GF3J/ref=sr_1_38?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-38,https://m.media-amazon.com/images/I/81sFhq2FSuL._AC_UY218_.jpg,CDN$ 3979.08
44,"Exascend EXPC3 4TB PCIe M.2 2280 Gen 3x4 NVMe, 3D NAND, up to 3,100MB/s, Gaming Internal SSD",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A08580961VA61DMQKPNL0&url=%2FExascend-EXPC3-100MB-Gaming-Internal%2Fdp%2FB087Z24X3H%2Fref%3Dsr_1_39_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-39-spons%26psc%3D1&qualifier=1608133297&id=3441965940279078&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51-lD+sw6BL._AC_UY218_.jpg,CDN$ 899.00
45,"XPG Xenia Intel i7-9750H RTX 2070 Max-Q 8GB, 1TB NVMe SSD, 32GB RAM, Gaming Laptop (XENIA159GENI72070Q-BKCUS)",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A03754002XKHTH3M6RPPU&url=%2FXPG-i7-9750H-Gaming-Laptop-XENIA159GENI72070Q-BKCUS%2Fdp%2FB086Z4S3S5%2Fref%3Dsr_1_40_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133295%26s%3Delectronics%26sr%3D1-40-spons%26psc%3D1&qualifier=1608133297&id=3441965940279078&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51GPAUPHUOL._AC_UY218_.jpg,CDN$ 2499.99
46,"ASUS ROG STRIX X299-E GAMING II ATX Gaming Motherboard (Intel X299) LGA 2066, Wi-Fi 6 (802.11ax), 2.5 Gbs LAN, 8x DIMM Max. 256GB, USB 3.2 Gen 2, 8x SATA, 3x M.2, OLED and Aura Sync RGB",www.amazon.ca/ROG-Strix-Gaming-II-Motherboard/dp/B07YD7GHJ6/ref=sr_1_41?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-41,https://m.media-amazon.com/images/I/81wFxx8yuiL._AC_UY218_.jpg,CDN$ 672.99
47,"ROG Strix G15 (2020) Gaming Laptop, 15.6” 144Hz FHD, GeForce GTX 1660 Ti, Intel Core i7-10750H, 16GB DDR4, 1TB SSD, Windows 10 Home -G512LU-DS71-CA",www.amazon.ca/Gaming-GeForce-i7-10750H-Windows-G512LU-DS71-CA/dp/B0876VK2YQ/ref=sr_1_42?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-42,https://m.media-amazon.com/images/I/81YjeKXmlWL._AC_UY218_.jpg,CDN$ 1699.00
48,ASUS ROG Chakram Wireless Aura Sync RGB Gaming Mouse Optical Sensor 16000 DPI,www.amazon.ca/ROG-Chakram-Wireless-Gaming-Optical/dp/B0859F3S39/ref=sr_1_43?dchild=1&keywords=asus+rog&qid=1608133295&s=electronics&sr=1-43,https://m.media-amazon.com/images/I/61pavSIt2bL._AC_UY218_.jpg,CDN$ 192.53
